record_index,sample_id,model_profile_id,condition,true_label,predicted_label,citation_position,feature_name,cited_observed_value,source_observed_value,feature_name_present,feature_in_locked_primary_46,observed_value_matches_source,reference_absolute_rank,reference_signed_attribution,reference_absolute_attribution,reference_model,attribution_scale,reference_is_top_five,reference_top_five_absolute_component,citation_matches_reference_top_five
91,pilot_092,363fae947456ac39,structured,DoS,Benign,2,TCP_FLAGS,19,19,True,True,True,7,0.0185114616719,0.0185114616719,random_forest,DoS probability,False,0,False
91,pilot_092,363fae947456ac39,structured,DoS,Benign,3,SRC_TO_DST_IAT_AVG,218,218,True,True,True,9,0.0163801958065,0.0163801958065,random_forest,DoS probability,False,0,False
91,pilot_092,363fae947456ac39,structured,DoS,Benign,4,OUT_PKTS,6,6,True,True,True,25,0.0059546536361,0.0059546536361,random_forest,DoS probability,False,0,False
91,pilot_092,363fae947456ac39,structured,DoS,Benign,5,RETRANSMITTED_IN_PKTS,1,1,True,True,True,30,0.00479965174567,0.00479965174567,random_forest,DoS probability,False,0,False
92,pilot_093,74c57b6fbba0a698,deterministic_text,DoS,DoS,1,OUT_PKTS,0,0,True,True,True,40,-0.00594468104449,0.00594468104449,logistic_regression,DoS log-odds,False,0,False
92,pilot_093,74c57b6fbba0a698,deterministic_text,DoS,DoS,2,PROTOCOL,17,17,True,True,True,14,-0.0788377964037,0.0788377964037,logistic_regression,DoS log-odds,False,0,False
92,pilot_093,74c57b6fbba0a698,deterministic_text,DoS,DoS,3,L4_DST_PORT,520,520,True,True,True,31,0.0169209670091,0.0169209670091,logistic_regression,DoS log-odds,False,0,False
92,pilot_093,74c57b6fbba0a698,deterministic_text,DoS,DoS,4,IN_PKTS,2,2,True,True,True,23,0.0381701195963,0.0381701195963,logistic_regression,DoS log-odds,False,0,False
92,pilot_093,74c57b6fbba0a698,deterministic_text,DoS,DoS,5,FLOW_DURATION_MILLISECONDS,0,0,True,True,True,26,-0.0283300741489,0.0283300741489,logistic_regression,DoS log-odds,False,0,False
92,pilot_093,74c57b6fbba0a698,deterministic_text,DoS,DoS,1,OUT_PKTS,0,0,True,True,True,5,0.0342608351705,0.0342608351705,random_forest,DoS probability,True,0.0342608351705,True
92,pilot_093,74c57b6fbba0a698,deterministic_text,DoS,DoS,2,PROTOCOL,17,17,True,True,True,35,0.00203146834481,0.00203146834481,random_forest,DoS probability,False,0,False
92,pilot_093,74c57b6fbba0a698,deterministic_text,DoS,DoS,3,L4_DST_PORT,520,520,True,True,True,9,0.0168123440037,0.0168123440037,random_forest,DoS probability,False,0,False
92,pilot_093,74c57b6fbba0a698,deterministic_text,DoS,DoS,4,IN_PKTS,2,2,True,True,True,15,0.0119579989909,0.0119579989909,random_forest,DoS probability,False,0,False
92,pilot_093,74c57b6fbba0a698,deterministic_text,DoS,DoS,5,FLOW_DURATION_MILLISECONDS,0,0,True,True,True,25,0.00530842170233,0.00530842170233,random_forest,DoS probability,False,0,False
92,pilot_093,74c57b6fbba0a698,structured,DoS,DoS,1,FLOW_DURATION_MILLISECONDS,0,0,True,True,True,26,-0.0283300741489,0.0283300741489,logistic_regression,DoS log-odds,False,0,False
92,pilot_093,74c57b6fbba0a698,structured,DoS,DoS,2,L4_DST_PORT,520,520,True,True,True,31,0.0169209670091,0.0169209670091,logistic_regression,DoS log-odds,False,0,False
92,pilot_093,74c57b6fbba0a698,structured,DoS,DoS,3,PROTOCOL,17,17,True,True,True,14,-0.0788377964037,0.0788377964037,logistic_regression,DoS log-odds,False,0,False
92,pilot_093,74c57b6fbba0a698,structured,DoS,DoS,4,OUT_PKTS,0,0,True,True,True,40,-0.00594468104449,0.00594468104449,logistic_regression,DoS log-odds,False,0,False
92,pilot_093,74c57b6fbba0a698,structured,DoS,DoS,5,IN_BYTES,64,64,True,True,True,43,-0.00126062303629,0.00126062303629,logistic_regression,DoS log-odds,False,0,False
92,pilot_093,74c57b6fbba0a698,structured,DoS,DoS,1,FLOW_DURATION_MILLISECONDS,0,0,True,True,True,25,0.00530842170233,0.00530842170233,random_forest,DoS probability,False,0,False
92,pilot_093,74c57b6fbba0a698,structured,DoS,DoS,2,L4_DST_PORT,520,520,True,True,True,9,0.0168123440037,0.0168123440037,random_forest,DoS probability,False,0,False
92,pilot_093,74c57b6fbba0a698,structured,DoS,DoS,3,PROTOCOL,17,17,True,True,True,35,0.00203146834481,0.00203146834481,random_forest,DoS probability,False,0,False
92,pilot_093,74c57b6fbba0a698,structured,DoS,DoS,4,OUT_PKTS,0,0,True,True,True,5,0.0342608351705,0.0342608351705,random_forest,DoS probability,True,0.0342608351705,True
92,pilot_093,74c57b6fbba0a698,structured,DoS,DoS,5,IN_BYTES,64,64,True,True,True,24,0.00557481947191,0.00557481947191,random_forest,DoS probability,False,0,False
93,pilot_094,c5bcfa15c933cab0,deterministic_text,Benign,Benign,1,L4_DST_PORT,53,53,True,True,True,27,-0.0160189990402,0.0160189990402,logistic_regression,DoS log-odds,False,0,False
93,pilot_094,c5bcfa15c933cab0,deterministic_text,Benign,Benign,2,PROTOCOL,17,17,True,True,True,10,-0.103185567771,0.103185567771,logistic_regression,DoS log-odds,False,0,False
93,pilot_094,c5bcfa15c933cab0,deterministic_text,Benign,Benign,3,DNS_QUERY_TYPE,1,1,True,True,True,29,-0.0160189990402,0.0160189990402,logistic_regression,DoS log-odds,False,0,False
93,pilot_094,c5bcfa15c933cab0,deterministic_text,Benign,Benign,4,IN_PKTS,2,2,True,True,True,20,0.0475904620603,0.0475904620603,logistic_regression,DoS log-odds,False,0,False
93,pilot_094,c5bcfa15c933cab0,deterministic_text,Benign,Benign,5,DNS_TTL_ANSWER,60,60,True,True,True,5,-0.473026639213,0.473026639213,logistic_regression,DoS log-odds,True,0.473026639213,True
93,pilot_094,c5bcfa15c933cab0,deterministic_text,Benign,Benign,1,L4_DST_PORT,53,53,True,True,True,9,-0.0161552536579,0.0161552536579,random_forest,DoS probability,False,0,False
93,pilot_094,c5bcfa15c933cab0,deterministic_text,Benign,Benign,2,PROTOCOL,17,17,True,True,True,26,-0.00446452002916,0.00446452002916,random_forest,DoS probability,False,0,False
93,pilot_094,c5bcfa15c933cab0,deterministic_text,Benign,Benign,3,DNS_QUERY_TYPE,1,1,True,True,True,6,-0.0254790340539,0.0254790340539,random_forest,DoS probability,False,0,False
93,pilot_094,c5bcfa15c933cab0,deterministic_text,Benign,Benign,4,IN_PKTS,2,2,True,True,True,20,0.00674336485019,0.00674336485019,random_forest,DoS probability,False,0,False
93,pilot_094,c5bcfa15c933cab0,deterministic_text,Benign,Benign,5,DNS_TTL_ANSWER,60,60,True,True,True,12,-0.0139186777956,0.0139186777956,random_forest,DoS probability,False,0,False
93,pilot_094,c5bcfa15c933cab0,structured,Benign,Benign,1,L4_DST_PORT,53,53,True,True,True,27,-0.0160189990402,0.0160189990402,logistic_regression,DoS log-odds,False,0,False
93,pilot_094,c5bcfa15c933cab0,structured,Benign,Benign,2,PROTOCOL,17,17,True,True,True,10,-0.103185567771,0.103185567771,logistic_regression,DoS log-odds,False,0,False
93,pilot_094,c5bcfa15c933cab0,structured,Benign,Benign,3,DNS_QUERY_TYPE,1,1,True,True,True,29,-0.0160189990402,0.0160189990402,logistic_regression,DoS log-odds,False,0,False
93,pilot_094,c5bcfa15c933cab0,structured,Benign,Benign,4,IN_PKTS,2,2,True,True,True,20,0.0475904620603,0.0475904620603,logistic_regression,DoS log-odds,False,0,False
93,pilot_094,c5bcfa15c933cab0,structured,Benign,Benign,5,DNS_TTL_ANSWER,60,60,True,True,True,5,-0.473026639213,0.473026639213,logistic_regression,DoS log-odds,True,0.473026639213,True
93,pilot_094,c5bcfa15c933cab0,structured,Benign,Benign,1,L4_DST_PORT,53,53,True,True,True,9,-0.0161552536579,0.0161552536579,random_forest,DoS probability,False,0,False
93,pilot_094,c5bcfa15c933cab0,structured,Benign,Benign,2,PROTOCOL,17,17,True,True,True,26,-0.00446452002916,0.00446452002916,random_forest,DoS probability,False,0,False
93,pilot_094,c5bcfa15c933cab0,structured,Benign,Benign,3,DNS_QUERY_TYPE,1,1,True,True,True,6,-0.0254790340539,0.0254790340539,random_forest,DoS probability,False,0,False
93,pilot_094,c5bcfa15c933cab0,structured,Benign,Benign,4,IN_PKTS,2,2,True,True,True,20,0.00674336485019,0.00674336485019,random_forest,DoS probability,False,0,False
93,pilot_094,c5bcfa15c933cab0,structured,Benign,Benign,5,DNS_TTL_ANSWER,60,60,True,True,True,12,-0.0139186777956,0.0139186777956,random_forest,DoS probability,False,0,False
94,pilot_095,f023e6a50cf88b1e,deterministic_text,Benign,Benign,1,TCP_FLAGS,27,27,True,True,True,32,-0.00674542768343,0.00674542768343,logistic_regression,DoS log-odds,False,0,False
94,pilot_095,f023e6a50cf88b1e,deterministic_text,Benign,Benign,2,RETRANSMITTED_OUT_PKTS,25,25,True,True,True,38,-0.00325122201419,0.00325122201419,logistic_regression,DoS log-odds,False,0,False
94,pilot_095,f023e6a50cf88b1e,deterministic_text,Benign,Benign,3,L4_DST_PORT,4803,4803,True,True,True,44,0,0,logistic_regression,DoS log-odds,False,0,False
94,pilot_095,f023e6a50cf88b1e,deterministic_text,Benign,Benign,4,OUT_PKTS,66,66,True,True,True,41,-0.00201832041263,0.00201832041263,logistic_regression,DoS log-odds,False,0,False
94,pilot_095,f023e6a50cf88b1e,deterministic_text,Benign,Benign,5,FLOW_DURATION_MILLISECONDS,115,115,True,True,True,24,-0.0212604273136,0.0212604273136,logistic_regression,DoS log-odds,False,0,False
94,pilot_095,f023e6a50cf88b1e,deterministic_text,Benign,Benign,1,TCP_FLAGS,27,27,True,True,True,13,-0.0119889724321,0.0119889724321,random_forest,DoS probability,False,0,False
94,pilot_095,f023e6a50cf88b1e,deterministic_text,Benign,Benign,2,RETRANSMITTED_OUT_PKTS,25,25,True,True,True,9,-0.018275794962,0.018275794962,random_forest,DoS probability,False,0,False
94,pilot_095,f023e6a50cf88b1e,deterministic_text,Benign,Benign,3,L4_DST_PORT,4803,4803,True,True,True,30,-0.00306236498074,0.00306236498074,random_forest,DoS probability,False,0,False
94,pilot_095,f023e6a50cf88b1e,deterministic_text,Benign,Benign,4,OUT_PKTS,66,66,True,True,True,10,-0.0176644653303,0.0176644653303,random_forest,DoS probability,False,0,False
94,pilot_095,f023e6a50cf88b1e,deterministic_text,Benign,Benign,5,FLOW_DURATION_MILLISECONDS,115,115,True,True,True,31,-0.00245257643795,0.00245257643795,random_forest,DoS probability,False,0,False
94,pilot_095,f023e6a50cf88b1e,structured,Benign,Benign,1,OUT_BYTES,50952,50952,True,True,True,35,-0.00428849157688,0.00428849157688,logistic_regression,DoS log-odds,False,0,False
94,pilot_095,f023e6a50cf88b1e,structured,Benign,Benign,2,OUT_PKTS,66,66,True,True,True,41,-0.00201832041263,0.00201832041263,logistic_regression,DoS log-odds,False,0,False
94,pilot_095,f023e6a50cf88b1e,structured,Benign,Benign,3,FLOW_DURATION_MILLISECONDS,115,115,True,True,True,24,-0.0212604273136,0.0212604273136,logistic_regression,DoS log-odds,False,0,False
94,pilot_095,f023e6a50cf88b1e,structured,Benign,Benign,4,TCP_FLAGS,27,27,True,True,True,32,-0.00674542768343,0.00674542768343,logistic_regression,DoS log-odds,False,0,False
94,pilot_095,f023e6a50cf88b1e,structured,Benign,Benign,5,RETRANSMITTED_OUT_PKTS,25,25,True,True,True,38,-0.00325122201419,0.00325122201419,logistic_regression,DoS log-odds,False,0,False
94,pilot_095,f023e6a50cf88b1e,structured,Benign,Benign,1,OUT_BYTES,50952,50952,True,True,True,7,-0.0209906542579,0.0209906542579,random_forest,DoS probability,False,0,False
94,pilot_095,f023e6a50cf88b1e,structured,Benign,Benign,2,OUT_PKTS,66,66,True,True,True,10,-0.0176644653303,0.0176644653303,random_forest,DoS probability,False,0,False
94,pilot_095,f023e6a50cf88b1e,structured,Benign,Benign,3,FLOW_DURATION_MILLISECONDS,115,115,True,True,True,31,-0.00245257643795,0.00245257643795,random_forest,DoS probability,False,0,False
94,pilot_095,f023e6a50cf88b1e,structured,Benign,Benign,4,TCP_FLAGS,27,27,True,True,True,13,-0.0119889724321,0.0119889724321,random_forest,DoS probability,False,0,False
94,pilot_095,f023e6a50cf88b1e,structured,Benign,Benign,5,RETRANSMITTED_OUT_PKTS,25,25,True,True,True,9,-0.018275794962,0.018275794962,random_forest,DoS probability,False,0,False
95,pilot_096,7e1caaee353f18ff,deterministic_text,Benign,Benign,1,TCP_FLAGS,27,27,True,True,True,21,-0.063417026278,0.063417026278,logistic_regression,DoS log-odds,False,0,False
95,pilot_096,7e1caaee353f18ff,deterministic_text,Benign,Benign,2,L4_DST_PORT,143,143,True,True,True,42,0,0,logistic_regression,DoS log-odds,False,0,False
95,pilot_096,7e1caaee353f18ff,deterministic_text,Benign,Benign,3,DST_TO_SRC_AVG_THROUGHPUT,72263,72263,True,True,True,9,0.256160809135,0.256160809135,logistic_regression,DoS log-odds,False,0,False
95,pilot_096,7e1caaee353f18ff,deterministic_text,Benign,Benign,4,FLOW_DURATION_MILLISECONDS,1639,1639,True,True,True,28,0.0113872194925,0.0113872194925,logistic_regression,DoS log-odds,False,0,False
95,pilot_096,7e1caaee353f18ff,deterministic_text,Benign,Benign,5,RETRANSMITTED_IN_PKTS,30,30,True,True,True,16,-0.115014976338,0.115014976338,logistic_regression,DoS log-odds,False,0,False
95,pilot_096,7e1caaee353f18ff,deterministic_text,Benign,Benign,1,TCP_FLAGS,27,27,True,True,True,12,-0.0137917714737,0.0137917714737,random_forest,DoS probability,False,0,False
95,pilot_096,7e1caaee353f18ff,deterministic_text,Benign,Benign,2,L4_DST_PORT,143,143,True,True,True,34,-0.00156074570263,0.00156074570263,random_forest,DoS probability,False,0,False
95,pilot_096,7e1caaee353f18ff,deterministic_text,Benign,Benign,3,DST_TO_SRC_AVG_THROUGHPUT,72263,72263,True,True,True,6,-0.0207114485153,0.0207114485153,random_forest,DoS probability,False,0,False
95,pilot_096,7e1caaee353f18ff,deterministic_text,Benign,Benign,4,FLOW_DURATION_MILLISECONDS,1639,1639,True,True,True,19,0.00766272035722,0.00766272035722,random_forest,DoS probability,False,0,False
95,pilot_096,7e1caaee353f18ff,deterministic_text,Benign,Benign,5,RETRANSMITTED_IN_PKTS,30,30,True,True,True,17,-0.00846444198493,0.00846444198493,random_forest,DoS probability,False,0,False
95,pilot_096,7e1caaee353f18ff,structured,Benign,Benign,1,L4_DST_PORT,143,143,True,True,True,42,0,0,logistic_regression,DoS log-odds,False,0,False
95,pilot_096,7e1caaee353f18ff,structured,Benign,Benign,2,IN_PKTS,122,122,True,True,True,18,-0.0962021386084,0.0962021386084,logistic_regression,DoS log-odds,False,0,False
95,pilot_096,7e1caaee353f18ff,structured,Benign,Benign,3,TCP_FLAGS,27,27,True,True,True,21,-0.063417026278,0.063417026278,logistic_regression,DoS log-odds,False,0,False
95,pilot_096,7e1caaee353f18ff,structured,Benign,Benign,4,FLOW_DURATION_MILLISECONDS,1639,1639,True,True,True,28,0.0113872194925,0.0113872194925,logistic_regression,DoS log-odds,False,0,False
95,pilot_096,7e1caaee353f18ff,structured,Benign,Benign,5,SRC_TO_DST_AVG_THROUGHPUT,38165,38165,True,True,True,19,0.0795503143517,0.0795503143517,logistic_regression,DoS log-odds,False,0,False
95,pilot_096,7e1caaee353f18ff,structured,Benign,Benign,1,L4_DST_PORT,143,143,True,True,True,34,-0.00156074570263,0.00156074570263,random_forest,DoS probability,False,0,False
95,pilot_096,7e1caaee353f18ff,structured,Benign,Benign,2,IN_PKTS,122,122,True,True,True,14,-0.0115005083235,0.0115005083235,random_forest,DoS probability,False,0,False
95,pilot_096,7e1caaee353f18ff,structured,Benign,Benign,3,TCP_FLAGS,27,27,True,True,True,12,-0.0137917714737,0.0137917714737,random_forest,DoS probability,False,0,False
95,pilot_096,7e1caaee353f18ff,structured,Benign,Benign,4,FLOW_DURATION_MILLISECONDS,1639,1639,True,True,True,19,0.00766272035722,0.00766272035722,random_forest,DoS probability,False,0,False
95,pilot_096,7e1caaee353f18ff,structured,Benign,Benign,5,SRC_TO_DST_AVG_THROUGHPUT,38165,38165,True,True,True,25,0.0054525489036,0.0054525489036,random_forest,DoS probability,False,0,False
96,pilot_097,e4c532c3e73f7ab5,deterministic_text,DoS,Benign,1,TCP_FLAGS,27,27,True,True,True,15,-0.063417026278,0.063417026278,logistic_regression,DoS log-odds,False,0,False
96,pilot_097,e4c532c3e73f7ab5,deterministic_text,DoS,Benign,2,IN_PKTS,10,10,True,True,True,20,0.0292119690493,0.0292119690493,logistic_regression,DoS log-odds,False,0,False
96,pilot_097,e4c532c3e73f7ab5,deterministic_text,DoS,Benign,3,L4_DST_PORT,80,80,True,True,True,3,0.586586963672,0.586586963672,logistic_regression,DoS log-odds,True,0.586586963672,True
96,pilot_097,e4c532c3e73f7ab5,deterministic_text,DoS,Benign,4,SRC_TO_DST_AVG_THROUGHPUT,11348,11348,True,True,True,13,0.0823937353356,0.0823937353356,logistic_regression,DoS log-odds,False,0,False
96,pilot_097,e4c532c3e73f7ab5,deterministic_text,DoS,Benign,5,FLOW_DURATION_MILLISECONDS,539,539,True,True,True,27,-0.0152686822802,0.0152686822802,logistic_regression,DoS log-odds,False,0,False
96,pilot_097,e4c532c3e73f7ab5,deterministic_text,DoS,Benign,1,TCP_FLAGS,27,27,True,True,True,26,-0.00514080651766,0.00514080651766,random_forest,DoS probability,False,0,False
96,pilot_097,e4c532c3e73f7ab5,deterministic_text,DoS,Benign,2,IN_PKTS,10,10,True,True,True,23,0.00648402902056,0.00648402902056,random_forest,DoS probability,False,0,False
96,pilot_097,e4c532c3e73f7ab5,deterministic_text,DoS,Benign,3,L4_DST_PORT,80,80,True,True,True,22,0.0069673866828,0.0069673866828,random_forest,DoS probability,False,0,False
96,pilot_097,e4c532c3e73f7ab5,deterministic_text,DoS,Benign,4,SRC_TO_DST_AVG_THROUGHPUT,11348,11348,True,True,True,13,0.0116013503778,0.0116013503778,random_forest,DoS probability,False,0,False
96,pilot_097,e4c532c3e73f7ab5,deterministic_text,DoS,Benign,5,FLOW_DURATION_MILLISECONDS,539,539,True,True,True,15,0.00952530252127,0.00952530252127,random_forest,DoS probability,False,0,False
96,pilot_097,e4c532c3e73f7ab5,structured,DoS,Benign,1,TCP_FLAGS,27,27,True,True,True,15,-0.063417026278,0.063417026278,logistic_regression,DoS log-odds,False,0,False
96,pilot_097,e4c532c3e73f7ab5,structured,DoS,Benign,2,L4_DST_PORT,80,80,True,True,True,3,0.586586963672,0.586586963672,logistic_regression,DoS log-odds,True,0.586586963672,True
96,pilot_097,e4c532c3e73f7ab5,structured,DoS,Benign,3,IN_PKTS,10,10,True,True,True,20,0.0292119690493,0.0292119690493,logistic_regression,DoS log-odds,False,0,False
96,pilot_097,e4c532c3e73f7ab5,structured,DoS,Benign,4,FLOW_DURATION_MILLISECONDS,539,539,True,True,True,27,-0.0152686822802,0.0152686822802,logistic_regression,DoS log-odds,False,0,False
96,pilot_097,e4c532c3e73f7ab5,structured,DoS,Benign,5,MIN_TTL,62,62,True,True,True,4,-0.473751356084,0.473751356084,logistic_regression,DoS log-odds,True,0.473751356084,True
96,pilot_097,e4c532c3e73f7ab5,structured,DoS,Benign,1,TCP_FLAGS,27,27,True,True,True,26,-0.00514080651766,0.00514080651766,random_forest,DoS probability,False,0,False
96,pilot_097,e4c532c3e73f7ab5,structured,DoS,Benign,2,L4_DST_PORT,80,80,True,True,True,22,0.0069673866828,0.0069673866828,random_forest,DoS probability,False,0,False
96,pilot_097,e4c532c3e73f7ab5,structured,DoS,Benign,3,IN_PKTS,10,10,True,True,True,23,0.00648402902056,0.00648402902056,random_forest,DoS probability,False,0,False
96,pilot_097,e4c532c3e73f7ab5,structured,DoS,Benign,4,FLOW_DURATION_MILLISECONDS,539,539,True,True,True,15,0.00952530252127,0.00952530252127,random_forest,DoS probability,False,0,False
96,pilot_097,e4c532c3e73f7ab5,structured,DoS,Benign,5,MIN_TTL,62,62,True,True,True,5,0.0409342872112,0.0409342872112,random_forest,DoS probability,True,0.0409342872112,True
97,pilot_098,e95c99b1ee1bd2c3,deterministic_text,DoS,DoS,1,L4_DST_PORT,88,88,True,True,True,40,0.00200560292339,0.00200560292339,logistic_regression,DoS log-odds,False,0,False
97,pilot_098,e95c99b1ee1bd2c3,deterministic_text,DoS,DoS,2,PROTOCOL,17,17,True,True,True,15,-0.11223939485,0.11223939485,logistic_regression,DoS log-odds,False,0,False
97,pilot_098,e95c99b1ee1bd2c3,deterministic_text,DoS,DoS,3,FLOW_DURATION_MILLISECONDS,0,0,True,True,True,25,-0.0291610632382,0.0291610632382,logistic_regression,DoS log-odds,False,0,False
97,pilot_098,e95c99b1ee1bd2c3,deterministic_text,DoS,DoS,4,SRC_TO_DST_AVG_THROUGHPUT,4624000,4624000,True,True,True,4,-0.499210050303,0.499210050303,logistic_regression,DoS log-odds,True,0.499210050303,True
97,pilot_098,e95c99b1ee1bd2c3,deterministic_text,DoS,DoS,5,OUT_PKTS,0,0,True,True,True,37,-0.00450441721881,0.00450441721881,logistic_regression,DoS log-odds,False,0,False
97,pilot_098,e95c99b1ee1bd2c3,deterministic_text,DoS,DoS,1,L4_DST_PORT,88,88,True,True,True,29,0.00408371315555,0.00408371315555,random_forest,DoS probability,False,0,False
97,pilot_098,e95c99b1ee1bd2c3,deterministic_text,DoS,DoS,2,PROTOCOL,17,17,True,True,True,39,0.00129882357568,0.00129882357568,random_forest,DoS probability,False,0,False
97,pilot_098,e95c99b1ee1bd2c3,deterministic_text,DoS,DoS,3,FLOW_DURATION_MILLISECONDS,0,0,True,True,True,19,0.00703967295436,0.00703967295436,random_forest,DoS probability,False,0,False
97,pilot_098,e95c99b1ee1bd2c3,deterministic_text,DoS,DoS,4,SRC_TO_DST_AVG_THROUGHPUT,4624000,4624000,True,True,True,38,-0.00168973471299,0.00168973471299,random_forest,DoS probability,False,0,False
97,pilot_098,e95c99b1ee1bd2c3,deterministic_text,DoS,DoS,5,OUT_PKTS,0,0,True,True,True,6,0.0299123242945,0.0299123242945,random_forest,DoS probability,False,0,False
97,pilot_098,e95c99b1ee1bd2c3,structured,DoS,DoS,1,L4_DST_PORT,88,88,True,True,True,40,0.00200560292339,0.00200560292339,logistic_regression,DoS log-odds,False,0,False
97,pilot_098,e95c99b1ee1bd2c3,structured,DoS,DoS,2,OUT_PKTS,0,0,True,True,True,37,-0.00450441721881,0.00450441721881,logistic_regression,DoS log-odds,False,0,False
97,pilot_098,e95c99b1ee1bd2c3,structured,DoS,DoS,3,FLOW_DURATION_MILLISECONDS,0,0,True,True,True,25,-0.0291610632382,0.0291610632382,logistic_regression,DoS log-odds,False,0,False
97,pilot_098,e95c99b1ee1bd2c3,structured,DoS,DoS,4,PROTOCOL,17,17,True,True,True,15,-0.11223939485,0.11223939485,logistic_regression,DoS log-odds,False,0,False
97,pilot_098,e95c99b1ee1bd2c3,structured,DoS,DoS,5,MAX_TTL,254,254,True,True,True,3,1.24764148541,1.24764148541,logistic_regression,DoS log-odds,True,1.24764148541,True
97,pilot_098,e95c99b1ee1bd2c3,structured,DoS,DoS,1,L4_DST_PORT,88,88,True,True,True,29,0.00408371315555,0.00408371315555,random_forest,DoS probability,False,0,False
97,pilot_098,e95c99b1ee1bd2c3,structured,DoS,DoS,2,OUT_PKTS,0,0,True,True,True,6,0.0299123242945,0.0299123242945,random_forest,DoS probability,False,0,False
97,pilot_098,e95c99b1ee1bd2c3,structured,DoS,DoS,3,FLOW_DURATION_MILLISECONDS,0,0,True,True,True,19,0.00703967295436,0.00703967295436,random_forest,DoS probability,False,0,False
97,pilot_098,e95c99b1ee1bd2c3,structured,DoS,DoS,4,PROTOCOL,17,17,True,True,True,39,0.00129882357568,0.00129882357568,random_forest,DoS probability,False,0,False
97,pilot_098,e95c99b1ee1bd2c3,structured,DoS,DoS,5,MAX_TTL,254,254,True,True,True,2,0.0702036031702,0.0702036031702,random_forest,DoS probability,True,0.0702036031702,True
98,pilot_099,047941cd9cc30526,deterministic_text,DoS,DoS,1,PROTOCOL,17,17,True,True,True,16,-0.11223939485,0.11223939485,logistic_regression,DoS log-odds,False,0,False
98,pilot_099,047941cd9cc30526,deterministic_text,DoS,DoS,2,OUT_PKTS,0,0,True,True,True,39,-0.00450441721881,0.00450441721881,logistic_regression,DoS log-odds,False,0,False
98,pilot_099,047941cd9cc30526,deterministic_text,DoS,DoS,3,FLOW_DURATION_MILLISECONDS,0,0,True,True,True,26,-0.0291610632382,0.0291610632382,logistic_regression,DoS log-odds,False,0,False
98,pilot_099,047941cd9cc30526,deterministic_text,DoS,DoS,4,L4_DST_PORT,520,520,True,True,True,33,0.00836650837089,0.00836650837089,logistic_regression,DoS log-odds,False,0,False
98,pilot_099,047941cd9cc30526,deterministic_text,DoS,DoS,5,MIN_TTL,254,254,True,True,True,2,1.25445948306,1.25445948306,logistic_regression,DoS log-odds,True,1.25445948306,True
98,pilot_099,047941cd9cc30526,deterministic_text,DoS,DoS,1,PROTOCOL,17,17,True,True,True,42,-0.000313771630517,0.000313771630517,random_forest,DoS probability,False,0,False
98,pilot_099,047941cd9cc30526,deterministic_text,DoS,DoS,2,OUT_PKTS,0,0,True,True,True,7,0.0248097893866,0.0248097893866,random_forest,DoS probability,False,0,False
98,pilot_099,047941cd9cc30526,deterministic_text,DoS,DoS,3,FLOW_DURATION_MILLISECONDS,0,0,True,True,True,30,0.00387735729596,0.00387735729596,random_forest,DoS probability,False,0,False
98,pilot_099,047941cd9cc30526,deterministic_text,DoS,DoS,4,L4_DST_PORT,520,520,True,True,True,17,0.00814779048118,0.00814779048118,random_forest,DoS probability,False,0,False
98,pilot_099,047941cd9cc30526,deterministic_text,DoS,DoS,5,MIN_TTL,254,254,True,True,True,3,0.0612081540252,0.0612081540252,random_forest,DoS probability,True,0.0612081540252,True
98,pilot_099,047941cd9cc30526,structured,DoS,DoS,1,OUT_PKTS,0,0,True,True,True,39,-0.00450441721881,0.00450441721881,logistic_regression,DoS log-odds,False,0,False
98,pilot_099,047941cd9cc30526,structured,DoS,DoS,2,PROTOCOL,17,17,True,True,True,16,-0.11223939485,0.11223939485,logistic_regression,DoS log-odds,False,0,False
98,pilot_099,047941cd9cc30526,structured,DoS,DoS,3,SRC_TO_DST_AVG_THROUGHPUT,512000,512000,True,True,True,24,0.0439687224686,0.0439687224686,logistic_regression,DoS log-odds,False,0,False
98,pilot_099,047941cd9cc30526,structured,DoS,DoS,4,L4_DST_PORT,520,520,True,True,True,33,0.00836650837089,0.00836650837089,logistic_regression,DoS log-odds,False,0,False
98,pilot_099,047941cd9cc30526,structured,DoS,DoS,5,FLOW_DURATION_MILLISECONDS,0,0,True,True,True,26,-0.0291610632382,0.0291610632382,logistic_regression,DoS log-odds,False,0,False
98,pilot_099,047941cd9cc30526,structured,DoS,DoS,1,OUT_PKTS,0,0,True,True,True,7,0.0248097893866,0.0248097893866,random_forest,DoS probability,False,0,False
98,pilot_099,047941cd9cc30526,structured,DoS,DoS,2,PROTOCOL,17,17,True,True,True,42,-0.000313771630517,0.000313771630517,random_forest,DoS probability,False,0,False
98,pilot_099,047941cd9cc30526,structured,DoS,DoS,3,SRC_TO_DST_AVG_THROUGHPUT,512000,512000,True,True,True,28,-0.00432880227398,0.00432880227398,random_forest,DoS probability,False,0,False
98,pilot_099,047941cd9cc30526,structured,DoS,DoS,4,L4_DST_PORT,520,520,True,True,True,17,0.00814779048118,0.00814779048118,random_forest,DoS probability,False,0,False
98,pilot_099,047941cd9cc30526,structured,DoS,DoS,5,FLOW_DURATION_MILLISECONDS,0,0,True,True,True,30,0.00387735729596,0.00387735729596,random_forest,DoS probability,False,0,False
